fecha,Unidad,target,NP,anualidad_red,baja_vto,baja_sin_efec,producto,tipo_cliente,baja_excepcional,modalidad,LOPD,impago,nivel_inicio,des_nivel_inicio,nivel_final,des_nivel_final,solicitudes,asegurados
31/08/2020,Contact center,No,Sí,1,No,Sí,Plena,Individual,No,Asistencia,No,No,7,No procede nivel 1,16,Baja,2,2
31/08/2020,Contact center,No,Sí,1,No,Sí,Plena,Individual,No,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,3,3
31/08/2020,Contact center,No,Sí,1,No,Sí,Plena,Individual,No,Asistencia,Sí,No,1,Contact center,4,Siebel,4,4
31/08/2020,Contact center,No,Sí,1,No,Sí,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,2,2
31/08/2020,Contact center,No,Sí,1,No,Sí,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,2,2
31/08/2020,Contact center,No,Sí,1,No,Sí,Plena,Individual,No,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,2,2
31/08/2020,Contact center,No,Sí,1,No,Sí,Plena,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,2,2
31/08/2020,Contact center,No,Sí,1,No,Sí,Plena,Individual,Sí,Asistencia,No,No,1,Contact center,4,Siebel,1,2
31/08/2020,Contact center,No,Sí,1,No,Sí,Plena,Individual,Sí,Asistencia,No,No,4,Siebel,6,Cont no útil nivel 1,1,2
31/08/2020,Contact center,No,Sí,1,No,Sí,Plena,Individual,Sí,Asistencia,No,No,6,Cont no útil nivel 1,16,Baja,1,2
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Asistencia,No,No,1,Contact center,4,Siebel,1,1
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,1,1
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,1,1
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Asistencia,Sí,No,1,Contact center,4,Siebel,1,1
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,1,1
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,1,1
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Dental,No,No,1,Contact center,4,Siebel,4,9
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Dental,No,No,4,Siebel,6,Cont no útil nivel 1,1,3
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Dental,No,No,4,Siebel,7,No procede nivel 1,1,1
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Dental,No,No,4,Siebel,8,Cont útil nivel 1,2,5
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Dental,No,No,6,Cont no útil nivel 1,16,Baja,1,3
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Dental,No,No,7,No procede nivel 1,16,Baja,1,1
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Dental,No,No,8,Cont útil nivel 1,16,Baja,2,5
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Dental,Sí,No,1,Contact center,4,Siebel,4,11
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Dental,Sí,No,4,Siebel,7,No procede nivel 1,2,7
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,2,4
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Dental,Sí,No,7,No procede nivel 1,16,Baja,2,7
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Individual,No,Dental,Sí,No,8,Cont útil nivel 1,16,Baja,2,4
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Pyme,No,Asistencia,No,No,1,Contact center,4,Siebel,5,15
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Pyme,No,Asistencia,No,No,4,Siebel,6,Cont no útil nivel 1,1,5
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Pyme,No,Asistencia,No,No,4,Siebel,7,No procede nivel 1,2,3
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Pyme,No,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,2,7
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Pyme,No,Asistencia,No,No,6,Cont no útil nivel 1,16,Baja,1,5
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Pyme,No,Asistencia,No,No,7,No procede nivel 1,16,Baja,2,3
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Pyme,No,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,2,7
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Pyme,No,Asistencia,Sí,No,1,Contact center,4,Siebel,5,7
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Pyme,No,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,1,3
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Pyme,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,4,4
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Pyme,No,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,1,3
31/08/2020,Contact center,No,Sí,1,No,Sí,Resto,Pyme,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,4,4
31/08/2020,Contact center,No,Sí,1,Sí,No,Mybox,Individual,No,Asistencia,No,No,1,Contact center,4,Siebel,1,1
31/08/2020,Contact center,No,Sí,1,Sí,No,Mybox,Individual,No,Asistencia,No,No,4,Siebel,7,No procede nivel 1,1,1
31/08/2020,Contact center,No,Sí,1,Sí,No,Mybox,Individual,No,Asistencia,No,No,7,No procede nivel 1,16,Baja,1,1
31/08/2020,Contact center,No,Sí,1,Sí,No,Mybox,Individual,No,Asistencia,Sí,No,1,Contact center,4,Siebel,9,14
31/08/2020,Contact center,No,Sí,1,Sí,No,Mybox,Individual,No,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,5,9
31/08/2020,Contact center,No,Sí,1,Sí,No,Mybox,Individual,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,4,5
31/08/2020,Contact center,No,Sí,1,Sí,No,Mybox,Individual,No,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,5,9
31/08/2020,Contact center,No,Sí,1,Sí,No,Mybox,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,4,5
31/08/2020,Contact center,No,Sí,1,Sí,No,Plena,Individual,No,Asistencia,Sí,No,1,Contact center,4,Siebel,5,5
31/08/2020,Contact center,No,Sí,1,Sí,No,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,5,5
31/08/2020,Contact center,No,Sí,1,Sí,No,Plena,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,4,4
31/08/2020,Contact center,No,Sí,1,Sí,No,Plena,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,18,Traspaso,1,1
31/08/2020,Contact center,No,Sí,1,Sí,No,Resto,Individual,No,Dental,Sí,No,1,Contact center,4,Siebel,3,6
31/08/2020,Contact center,No,Sí,1,Sí,No,Resto,Individual,No,Dental,Sí,No,4,Siebel,7,No procede nivel 1,2,5
31/08/2020,Contact center,No,Sí,1,Sí,No,Resto,Individual,No,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,1,1
31/08/2020,Contact center,No,Sí,1,Sí,No,Resto,Individual,No,Dental,Sí,No,7,No procede nivel 1,16,Baja,2,5
31/08/2020,Contact center,No,Sí,1,Sí,No,Resto,Individual,No,Dental,Sí,No,8,Cont útil nivel 1,16,Baja,1,1
31/08/2020,Contact center,No,Sí,1,Sí,No,Resto,Individual,Sí,Dental,Sí,No,1,Contact center,4,Siebel,1,4
31/08/2020,Contact center,No,Sí,1,Sí,No,Resto,Individual,Sí,Dental,Sí,No,4,Siebel,7,No procede nivel 1,1,4
31/08/2020,Contact center,No,Sí,1,Sí,No,Resto,Individual,Sí,Dental,Sí,No,7,No procede nivel 1,16,Baja,1,4
31/08/2020,Contact center,No,Sí,1,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,1,Contact center,4,Siebel,3,9
31/08/2020,Contact center,No,Sí,1,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,1,3
31/08/2020,Contact center,No,Sí,1,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,2,6
31/08/2020,Contact center,No,Sí,1,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,7,No procede nivel 1,18,Traspaso,1,3
31/08/2020,Contact center,No,Sí,1,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,1,3
31/08/2020,Contact center,No,Sí,1,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,8,Cont útil nivel 1,18,Traspaso,1,3
31/08/2020,Contact center,Sí,No,1,,No,Basico,Individual,,Asistencia,No,No,1,Contact center,4,Siebel,9,17
31/08/2020,Contact center,Sí,No,1,,No,Basico,Individual,,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,9,17
31/08/2020,Contact center,Sí,No,1,,No,Basico,Individual,,Asistencia,No,No,8,Cont útil nivel 1,14,Retenido,8,13
31/08/2020,Contact center,Sí,No,1,,No,Basico,Individual,,Asistencia,No,No,8,Cont útil nivel 1,15,Retenido arg,1,4
31/08/2020,Contact center,Sí,No,1,,No,Basico,Individual,,Asistencia,Sí,No,1,Contact center,4,Siebel,16,33
31/08/2020,Contact center,Sí,No,1,,No,Basico,Individual,,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,16,33
31/08/2020,Contact center,Sí,No,1,,No,Basico,Individual,,Asistencia,Sí,No,8,Cont útil nivel 1,14,Retenido,13,27
31/08/2020,Contact center,Sí,No,1,,No,Basico,Individual,,Asistencia,Sí,No,8,Cont útil nivel 1,15,Retenido arg,3,6
31/08/2020,Contact center,Sí,No,1,,No,Basico,Individual,,Asistencia,Sí,No,14,Retenido,17,Baja final,1,1
31/08/2020,Contact center,Sí,No,1,,No,Plena,Individual,,Asistencia,No,No,1,Contact center,4,Siebel,18,27
31/08/2020,Contact center,Sí,No,1,,No,Plena,Individual,,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,18,27
31/08/2020,Contact center,Sí,No,1,,No,Plena,Individual,,Asistencia,No,No,8,Cont útil nivel 1,14,Retenido,17,26
31/08/2020,Contact center,Sí,No,1,,No,Plena,Individual,,Asistencia,No,No,8,Cont útil nivel 1,15,Retenido arg,1,1
31/08/2020,Contact center,Sí,No,1,,No,Plena,Individual,,Asistencia,No,No,15,Retenido arg,17,Baja final,1,1
31/08/2020,Contact center,Sí,No,1,,No,Plena,Individual,,Asistencia,Sí,No,1,Contact center,4,Siebel,84,104
31/08/2020,Contact center,Sí,No,1,,No,Plena,Individual,,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,84,104
31/08/2020,Contact center,Sí,No,1,,No,Plena,Individual,,Asistencia,Sí,No,8,Cont útil nivel 1,14,Retenido,80,99
31/08/2020,Contact center,Sí,No,1,,No,Plena,Individual,,Asistencia,Sí,No,8,Cont útil nivel 1,15,Retenido arg,4,5
31/08/2020,Contact center,Sí,No,1,,No,Plena,Individual,,Asistencia,Sí,No,14,Retenido,17,Baja final,1,3
31/08/2020,Contact center,Sí,No,1,,No,Resto,Individual,,Asistencia,No,No,1,Contact center,4,Siebel,1,1
31/08/2020,Contact center,Sí,No,1,,No,Resto,Individual,,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,1,1
31/08/2020,Contact center,Sí,No,1,,No,Resto,Individual,,Asistencia,No,No,8,Cont útil nivel 1,14,Retenido,1,1
31/08/2020,Contact center,Sí,No,1,,No,Resto,Individual,,Dental,No,No,1,Contact center,4,Siebel,15,24
31/08/2020,Contact center,Sí,No,1,,No,Resto,Individual,,Dental,No,No,4,Siebel,8,Cont útil nivel 1,15,24
31/08/2020,Contact center,Sí,No,1,,No,Resto,Individual,,Dental,No,No,8,Cont útil nivel 1,14,Retenido,14,23
31/08/2020,Contact center,Sí,No,1,,No,Resto,Individual,,Dental,No,No,8,Cont útil nivel 1,15,Retenido arg,1,1
31/08/2020,Contact center,Sí,No,1,,No,Resto,Individual,,Dental,No,No,14,Retenido,17,Baja final,1,1
31/08/2020,Contact center,Sí,No,1,,No,Resto,Individual,,Dental,Sí,No,1,Contact center,4,Siebel,42,69
31/08/2020,Contact center,Sí,No,1,,No,Resto,Individual,,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,42,69
31/08/2020,Contact center,Sí,No,1,,No,Resto,Individual,,Dental,Sí,No,8,Cont útil nivel 1,14,Retenido,34,57
31/08/2020,Contact center,Sí,No,1,,No,Resto,Individual,,Dental,Sí,No,8,Cont útil nivel 1,15,Retenido arg,8,12
31/08/2020,Contact center,Sí,No,1,,No,Resto,Pyme,,Asistencia,No,No,1,Contact center,4,Siebel,22,56
31/08/2020,Contact center,Sí,No,1,,No,Resto,Pyme,,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,22,56
31/08/2020,Contact center,Sí,No,1,,No,Resto,Pyme,,Asistencia,No,No,8,Cont útil nivel 1,14,Retenido,22,56
31/08/2020,Contact center,Sí,No,1,,No,Resto,Pyme,,Asistencia,No,No,14,Retenido,17,Baja final,1,1
31/08/2020,Contact center,Sí,No,1,,No,Resto,Pyme,,Asistencia,Sí,No,1,Contact center,4,Siebel,82,172
31/08/2020,Contact center,Sí,No,1,,No,Resto,Pyme,,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,82,172
31/08/2020,Contact center,Sí,No,1,,No,Resto,Pyme,,Asistencia,Sí,No,8,Cont útil nivel 1,14,Retenido,81,170
31/08/2020,Contact center,Sí,No,1,,No,Resto,Pyme,,Asistencia,Sí,No,8,Cont útil nivel 1,15,Retenido arg,1,2
31/08/2020,Contact center,Sí,No,1,,No,Resto,Pyme,,Asistencia,Sí,No,14,Retenido,17,Baja final,0,3
31/08/2020,Contact center,Sí,No,1,,No,Resto,Pyme,,Asistencia,Sí,No,15,Retenido arg,17,Baja final,1,2
31/08/2020,Contact center,Sí,No,1,No,No,Basico,Individual,No,Asistencia,No,No,1,Contact center,4,Siebel,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Basico,Individual,No,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Basico,Individual,No,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Basico,Individual,No,Asistencia,Sí,No,1,Contact center,4,Siebel,8,13
31/08/2020,Contact center,Sí,No,1,No,No,Basico,Individual,No,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,3,3
31/08/2020,Contact center,Sí,No,1,No,No,Basico,Individual,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,5,10
31/08/2020,Contact center,Sí,No,1,No,No,Basico,Individual,No,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,3,3
31/08/2020,Contact center,Sí,No,1,No,No,Basico,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,5,10
31/08/2020,Contact center,Sí,No,1,No,No,Basico,Individual,Sí,Asistencia,No,No,1,Contact center,4,Siebel,1,3
31/08/2020,Contact center,Sí,No,1,No,No,Basico,Individual,Sí,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,1,3
31/08/2020,Contact center,Sí,No,1,No,No,Basico,Individual,Sí,Asistencia,No,No,8,Cont útil nivel 1,18,Traspaso,1,3
31/08/2020,Contact center,Sí,No,1,No,No,Basico,Individual,Sí,Asistencia,Sí,No,1,Contact center,4,Siebel,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Basico,Individual,Sí,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Basico,Individual,Sí,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,No,Asistencia,No,No,1,Contact center,4,Siebel,2,2
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,No,Asistencia,No,No,4,Siebel,7,No procede nivel 1,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,No,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,No,Asistencia,No,No,7,No procede nivel 1,16,Baja,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,No,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,No,Asistencia,Sí,No,1,Contact center,4,Siebel,12,16
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,6,Cont no útil nivel 1,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,4,4
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,7,11
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,No,Asistencia,Sí,No,6,Cont no útil nivel 1,16,Baja,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,No,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,4,4
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,7,11
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,Sí,Asistencia,No,No,1,Contact center,4,Siebel,4,4
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,Sí,Asistencia,No,No,4,Siebel,7,No procede nivel 1,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,Sí,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,3,3
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,Sí,Asistencia,No,No,7,No procede nivel 1,18,Traspaso,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,Sí,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,3,3
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,Sí,Asistencia,Sí,No,1,Contact center,4,Siebel,7,7
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,Sí,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,2,2
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,Sí,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,5,5
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,Sí,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,2,2
31/08/2020,Contact center,Sí,No,1,No,No,Plena,Individual,Sí,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,5,5
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,No,Asistencia,Sí,No,1,Contact center,4,Siebel,1,2
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,No,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,1,2
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,No,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,1,2
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,No,Dental,No,No,1,Contact center,4,Siebel,19,34
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,No,Dental,No,No,4,Siebel,7,No procede nivel 1,3,4
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,No,Dental,No,No,4,Siebel,8,Cont útil nivel 1,16,30
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,No,Dental,No,No,7,No procede nivel 1,16,Baja,3,4
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,No,Dental,No,No,8,Cont útil nivel 1,16,Baja,16,30
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,No,Dental,Sí,No,1,Contact center,4,Siebel,58,112
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,No,Dental,Sí,No,4,Siebel,6,Cont no útil nivel 1,2,3
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,No,Dental,Sí,No,4,Siebel,7,No procede nivel 1,12,24
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,No,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,44,85
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,No,Dental,Sí,No,6,Cont no útil nivel 1,16,Baja,2,3
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,No,Dental,Sí,No,7,No procede nivel 1,16,Baja,12,24
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,No,Dental,Sí,No,8,Cont útil nivel 1,16,Baja,44,85
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,Sí,Dental,No,No,1,Contact center,4,Siebel,1,2
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,Sí,Dental,No,No,4,Siebel,8,Cont útil nivel 1,1,2
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,Sí,Dental,No,No,8,Cont útil nivel 1,16,Baja,1,2
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,Sí,Dental,Sí,No,1,Contact center,4,Siebel,6,14
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,Sí,Dental,Sí,No,4,Siebel,7,No procede nivel 1,2,5
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,Sí,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,4,9
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,Sí,Dental,Sí,No,7,No procede nivel 1,16,Baja,2,5
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Individual,Sí,Dental,Sí,No,8,Cont útil nivel 1,16,Baja,4,9
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Pyme,No,Asistencia,No,No,1,Contact center,4,Siebel,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Pyme,No,Asistencia,No,No,4,Siebel,7,No procede nivel 1,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Pyme,No,Asistencia,No,No,7,No procede nivel 1,16,Baja,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Pyme,No,Asistencia,Sí,No,1,Contact center,4,Siebel,2,5
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Pyme,No,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,2,5
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Pyme,No,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,2,5
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,1,Contact center,4,Siebel,4,6
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,4,Siebel,6,Cont no útil nivel 1,1,2
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,2,3
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,6,Cont no útil nivel 1,16,Baja,1,2
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,1,1
31/08/2020,Contact center,Sí,No,1,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,2,3
31/08/2020,Contact center,Sí,No,1,No,Sí,Resto,Individual,No,Dental,Sí,No,1,Contact center,4,Siebel,2,4
31/08/2020,Contact center,Sí,No,1,No,Sí,Resto,Individual,No,Dental,Sí,No,4,Siebel,7,No procede nivel 1,1,2
31/08/2020,Contact center,Sí,No,1,No,Sí,Resto,Individual,No,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,1,2
31/08/2020,Contact center,Sí,No,1,No,Sí,Resto,Individual,No,Dental,Sí,No,7,No procede nivel 1,16,Baja,1,2
31/08/2020,Contact center,Sí,No,1,No,Sí,Resto,Individual,No,Dental,Sí,No,8,Cont útil nivel 1,16,Baja,1,2
31/08/2020,Contact center,Sí,No,1,Sí,No,Basico,Individual,Sí,Asistencia,No,No,1,Contact center,4,Siebel,4,5
31/08/2020,Contact center,Sí,No,1,Sí,No,Basico,Individual,Sí,Asistencia,No,No,4,Siebel,6,Cont no útil nivel 1,1,1
31/08/2020,Contact center,Sí,No,1,Sí,No,Basico,Individual,Sí,Asistencia,No,No,4,Siebel,7,No procede nivel 1,2,2
31/08/2020,Contact center,Sí,No,1,Sí,No,Basico,Individual,Sí,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,1,2
31/08/2020,Contact center,Sí,No,1,Sí,No,Basico,Individual,Sí,Asistencia,No,No,6,Cont no útil nivel 1,16,Baja,1,1
31/08/2020,Contact center,Sí,No,1,Sí,No,Basico,Individual,Sí,Asistencia,No,No,7,No procede nivel 1,16,Baja,2,2
31/08/2020,Contact center,Sí,No,1,Sí,No,Basico,Individual,Sí,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,1,2
31/08/2020,Contact center,Sí,No,1,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,1,Contact center,4,Siebel,5,5
31/08/2020,Contact center,Sí,No,1,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,2,2
31/08/2020,Contact center,Sí,No,1,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,3,3
31/08/2020,Contact center,Sí,No,1,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,2,2
31/08/2020,Contact center,Sí,No,1,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,3,3
31/08/2020,Contact center,Sí,No,1,Sí,No,Plena,Individual,No,Asistencia,Sí,No,1,Contact center,4,Siebel,8,11
31/08/2020,Contact center,Sí,No,1,Sí,No,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,6,Cont no útil nivel 1,1,1
31/08/2020,Contact center,Sí,No,1,Sí,No,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,4,6
31/08/2020,Contact center,Sí,No,1,Sí,No,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,3,4
31/08/2020,Contact center,Sí,No,1,Sí,No,Plena,Individual,No,Asistencia,Sí,No,6,Cont no útil nivel 1,16,Baja,1,1
31/08/2020,Contact center,Sí,No,1,Sí,No,Plena,Individual,No,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,4,6
31/08/2020,Contact center,Sí,No,1,Sí,No,Plena,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,3,4
31/08/2020,Contact center,Sí,No,1,Sí,No,Plena,Individual,Sí,Asistencia,Sí,No,1,Contact center,4,Siebel,7,9
